time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
33.955,16.438720 ,13.130410 ,14.407900 ,12.147670 ,11.051080 ,11.407870 ,7.688864 ,6.537546 ,9.184441 ,19.160470 ,10.491670 ,20.205970 ,6.786936 ,11.558520 ,15.714710 ,17.814140 ,9.570849 ,17.166380 ,18.874900 ,17.185080 ,6.145679 ,13.788800 ,21.728760 ,5.960633 ,5.619246 ,8.088011 ,9.451982 ,12.783030 ,9.023471 ,6.149851 ,12.687100 ,20.464690 ,19.670620 ,10.332960 ,13.326950 ,7.062735 ,10.640790 ,8.188705 ,14.420050 ,8.088011 ,15.693420 ,12.884250 ,16.321080 ,19.845800 ,12.399190 ,17.915600 ,7.688864 ,13.633430 ,17.030720 ,13.569710 
33.96,16.487860 ,13.129830 ,14.433260 ,12.186270 ,11.053580 ,11.441400 ,7.658236 ,6.556975 ,9.164237 ,19.185970 ,10.474530 ,20.217540 ,6.829727 ,11.556070 ,15.704220 ,17.808920 ,9.546555 ,17.218040 ,18.867170 ,17.201660 ,6.166761 ,13.798880 ,21.721150 ,5.975942 ,5.577154 ,8.054711 ,9.480315 ,12.798830 ,9.007117 ,6.173938 ,12.684170 ,20.462780 ,19.685420 ,10.327150 ,13.323530 ,7.070411 ,10.656580 ,8.186049 ,14.461250 ,8.054711 ,15.703630 ,12.902720 ,16.314370 ,19.848070 ,12.409460 ,17.939020 ,7.658236 ,13.623980 ,17.070940 ,13.573740 
33.965,16.490690 ,13.129110 ,14.406920 ,12.186550 ,11.041930 ,11.436810 ,7.637744 ,6.566215 ,9.150732 ,19.187540 ,10.484510 ,20.211040 ,6.825462 ,11.564030 ,15.660540 ,17.770660 ,9.520215 ,17.183610 ,18.901150 ,17.233540 ,6.176014 ,13.800350 ,21.729720 ,5.971752 ,5.549472 ,8.014745 ,9.457144 ,12.796250 ,9.050196 ,6.175674 ,12.695010 ,20.443400 ,19.703150 ,10.357600 ,13.315800 ,7.057028 ,10.668400 ,8.191068 ,14.450590 ,8.014745 ,15.740940 ,12.884070 ,16.307470 ,19.819320 ,12.438190 ,17.884640 ,7.637744 ,13.597070 ,17.083740 ,13.538110 
33.97,16.451410 ,13.116630 ,14.386520 ,12.117920 ,11.026690 ,11.395390 ,7.645288 ,6.541530 ,9.163751 ,19.179170 ,10.481860 ,20.195570 ,6.766717 ,11.565890 ,15.657320 ,17.755770 ,9.512988 ,17.150100 ,18.885540 ,17.208320 ,6.161290 ,13.785430 ,21.722680 ,5.940306 ,5.597127 ,8.042441 ,9.451300 ,12.770060 ,9.072210 ,6.135093 ,12.677500 ,20.430070 ,19.710970 ,10.326410 ,13.329330 ,7.033697 ,10.634270 ,8.181724 ,14.412140 ,8.042441 ,15.729940 ,12.839450 ,16.319960 ,19.803170 ,12.424420 ,17.851840 ,7.645288 ,13.618090 ,17.064490 ,13.532640 
33.975,16.440040 ,13.107050 ,14.381980 ,12.115020 ,11.038860 ,11.404620 ,7.670367 ,6.535792 ,9.149499 ,19.188200 ,10.474240 ,20.218960 ,6.769353 ,11.538180 ,15.681260 ,17.777330 ,9.528886 ,17.176620 ,18.856720 ,17.158840 ,6.169308 ,13.782110 ,21.720670 ,5.960150 ,5.619469 ,8.049421 ,9.480519 ,12.743400 ,9.027357 ,6.122335 ,12.663460 ,20.440950 ,19.714740 ,10.290560 ,13.338230 ,7.036046 ,10.607760 ,8.183038 ,14.439110 ,8.049421 ,15.694920 ,12.831500 ,16.332610 ,19.823270 ,12.379170 ,17.888930 ,7.670367 ,13.641280 ,17.052110 ,13.562770 
33.98,16.466280 ,13.124940 ,14.387320 ,12.186900 ,11.078650 ,11.436700 ,7.696657 ,6.565453 ,9.129295 ,19.179580 ,10.492650 ,20.228940 ,6.811165 ,11.530380 ,15.677670 ,17.815130 ,9.535144 ,17.176010 ,18.867860 ,17.166510 ,6.187907 ,13.802960 ,21.751810 ,6.003961 ,5.576088 ,8.013802 ,9.474770 ,12.753050 ,9.011468 ,6.169397 ,12.686650 ,20.457080 ,19.721420 ,10.347640 ,13.325810 ,7.061863 ,10.638190 ,8.182127 ,14.457010 ,8.013802 ,15.712060 ,12.869230 ,16.332080 ,19.854410 ,12.385360 ,17.899020 ,7.696657 ,13.608540 ,17.065530 ,13.572430 
33.985,16.485780 ,13.132910 ,14.423860 ,12.183160 ,11.084560 ,11.423920 ,7.689685 ,6.572361 ,9.145424 ,19.168280 ,10.492830 ,20.184870 ,6.791957 ,11.557650 ,15.662240 ,17.827870 ,9.516420 ,17.157010 ,18.857550 ,17.200650 ,6.167507 ,13.811590 ,21.758130 ,5.984501 ,5.564141 ,8.028105 ,9.459006 ,12.782670 ,9.037478 ,6.188002 ,12.697230 ,20.448500 ,19.726990 ,10.369910 ,13.314140 ,7.062963 ,10.656270 ,8.157374 ,14.416130 ,8.028105 ,15.740360 ,12.874590 ,16.328310 ,19.856050 ,12.430760 ,17.870960 ,7.689685 ,13.588930 ,17.082970 ,13.563120 
33.99,16.480570 ,13.106290 ,14.435800 ,12.121410 ,11.053550 ,11.412130 ,7.658112 ,6.548305 ,9.146766 ,19.197740 ,10.469380 ,20.164000 ,6.761838 ,11.556890 ,15.654480 ,17.790230 ,9.511376 ,17.177460 ,18.830940 ,17.202100 ,6.142516 ,13.800820 ,21.722300 ,5.948746 ,5.594113 ,8.062464 ,9.484207 ,12.775420 ,9.032366 ,6.145421 ,12.679650 ,20.422590 ,19.726180 ,10.286890 ,13.313450 ,7.029224 ,10.611760 ,8.154327 ,14.422420 ,8.062464 ,15.722160 ,12.829480 ,16.333390 ,19.824460 ,12.433610 ,17.880210 ,7.658112 ,13.619400 ,17.084540 ,13.563940 
33.995,16.455350 ,13.096940 ,14.379170 ,12.123890 ,11.054230 ,11.426150 ,7.669877 ,6.548343 ,9.118236 ,19.213990 ,10.488500 ,20.192980 ,6.778818 ,11.525530 ,15.634390 ,17.753440 ,9.541454 ,17.171220 ,18.869350 ,17.184600 ,6.150983 ,13.799030 ,21.721000 ,5.968202 ,5.601570 ,8.041389 ,9.489321 ,12.735740 ,9.019683 ,6.125382 ,12.681080 ,20.421030 ,19.720850 ,10.264420 ,13.312510 ,7.014054 ,10.576480 ,8.191119 ,14.467600 ,8.041389 ,15.700490 ,12.808110 ,16.352220 ,19.806720 ,12.398480 ,17.897260 ,7.669877 ,13.628800 ,17.071360 ,13.567890 
34,16.436990 ,13.130230 ,14.350420 ,12.154160 ,11.088050 ,11.420440 ,7.715314 ,6.569530 ,9.121236 ,19.177780 ,10.526630 ,20.191890 ,6.778894 ,11.527930 ,15.631030 ,17.778680 ,9.557223 ,17.127900 ,18.905010 ,17.172040 ,6.158177 ,13.817790 ,21.758800 ,5.988114 ,5.608022 ,8.031988 ,9.458690 ,12.730360 ,9.037756 ,6.155716 ,12.696050 ,20.449220 ,19.720920 ,10.331980 ,13.320410 ,7.039277 ,10.584960 ,8.204078 ,14.444760 ,8.031988 ,15.709320 ,12.834690 ,16.374220 ,19.831380 ,12.387090 ,17.890370 ,7.715314 ,13.613000 ,17.066110 ,13.578190 
34.005,16.455180 ,13.146500 ,14.408480 ,12.146280 ,11.092840 ,11.414750 ,7.715968 ,6.577436 ,9.142453 ,19.167830 ,10.502550 ,20.160060 ,6.751590 ,11.547390 ,15.667700 ,17.813500 ,9.532413 ,17.158270 ,18.864200 ,17.162350 ,6.143397 ,13.837960 ,21.761440 ,5.976860 ,5.623788 ,8.064242 ,9.473915 ,12.765840 ,9.034700 ,6.176877 ,12.684530 ,20.462810 ,19.728770 ,10.337020 ,13.333570 ,7.062982 ,10.596160 ,8.189969 ,14.417820 ,8.064242 ,15.716480 ,12.855330 ,16.376930 ,19.857940 ,12.401190 ,17.909110 ,7.715968 ,13.621040 ,17.086400 ,13.603140 
34.01,16.483920 ,13.122240 ,14.442770 ,12.148280 ,11.069190 ,11.443640 ,7.675771 ,6.582113 ,9.121499 ,19.207190 ,10.462030 ,20.158580 ,6.761481 ,11.540080 ,15.681060 ,17.794610 ,9.505983 ,17.217910 ,18.847910 ,17.176010 ,6.134422 ,13.852970 ,21.741760 ,5.980205 ,5.607943 ,8.052408 ,9.505138 ,12.783690 ,9.013393 ,6.174857 ,12.675340 ,20.442550 ,19.736080 ,10.303170 ,13.329070 ,7.058490 ,10.598040 ,8.201163 ,14.462600 ,8.052408 ,15.729120 ,12.843120 ,16.358610 ,19.842980 ,12.417870 ,17.929400 ,7.675771 ,13.622750 ,17.110410 ,13.603630 
34.015,16.464840 ,13.099280 ,14.402120 ,12.150230 ,11.066450 ,11.442740 ,7.670628 ,6.585151 ,9.104196 ,19.213780 ,10.475580 ,20.162840 ,6.762272 ,11.529260 ,15.649000 ,17.759890 ,9.511402 ,17.185030 ,18.901660 ,17.200720 ,6.121345 ,13.857530 ,21.747630 ,5.982936 ,5.598981 ,8.023064 ,9.477154 ,12.764550 ,9.035724 ,6.164731 ,12.683300 ,20.422760 ,19.730630 ,10.323660 ,13.321860 ,7.041202 ,10.597000 ,8.221099 ,14.476660 ,8.023064 ,15.750430 ,12.818990 ,16.355480 ,19.812720 ,12.426720 ,17.890250 ,7.670628 ,13.598460 ,17.108300 ,13.573490 
34.02,16.423470 ,13.092990 ,14.378060 ,12.114310 ,11.086710 ,11.404450 ,7.694360 ,6.570604 ,9.128230 ,19.185350 ,10.495190 ,20.150620 ,6.719718 ,11.530670 ,15.640600 ,17.770490 ,9.532080 ,17.141340 ,18.915180 ,17.182590 ,6.097167 ,13.848570 ,21.752340 ,5.961276 ,5.645370 ,8.055302 ,9.450890 ,12.740030 ,9.051342 ,6.146988 ,12.670110 ,20.433860 ,19.720100 ,10.327330 ,13.337930 ,7.036778 ,10.571080 ,8.210425 ,14.433440 ,8.055302 ,15.735620 ,12.804170 ,16.376810 ,19.817610 ,12.407110 ,17.867770 ,7.694360 ,13.609320 ,17.096590 ,13.574290 
34.025,16.431480 ,13.097050 ,14.395270 ,12.117800 ,11.112790 ,11.419030 ,7.694844 ,6.565361 ,9.135068 ,19.184860 ,10.483900 ,20.161600 ,6.717488 ,11.517060 ,15.662400 ,17.797510 ,9.542713 ,17.187440 ,18.883160 ,17.149430 ,6.102046 ,13.848650 ,21.744520 ,5.969898 ,5.656365 ,8.074712 ,9.482800 ,12.736970 ,9.014073 ,6.154928 ,12.649840 ,20.460790 ,19.724120 ,10.299450 ,13.354140 ,7.055439 ,10.549220 ,8.202863 ,14.442120 ,8.074712 ,15.708000 ,12.820810 ,16.387930 ,19.848940 ,12.376990 ,17.913480 ,7.694844 ,13.637570 ,17.115290 ,13.606610 
34.03,16.469980 ,13.114240 ,14.400760 ,12.174830 ,11.131980 ,11.470280 ,7.675571 ,6.586862 ,9.111116 ,19.195330 ,10.481280 ,20.179610 ,6.752020 ,11.507420 ,15.653910 ,17.796650 ,9.530970 ,17.222320 ,18.893640 ,17.165510 ,6.128017 ,13.866940 ,21.756140 ,6.005954 ,5.592540 ,8.024096 ,9.492792 ,12.754180 ,9.007469 ,6.197324 ,12.665220 ,20.469730 ,19.744520 ,10.334670 ,13.345040 ,7.081124 ,10.575670 ,8.215037 ,14.472420 ,8.024096 ,15.739260 ,12.848920 ,16.373250 ,19.861310 ,12.392900 ,17.922260 ,7.675571 ,13.620360 ,17.150400 ,13.603520 
34.035,16.472390 ,13.120560 ,14.400570 ,12.159270 ,11.122080 ,11.466230 ,7.656282 ,6.583378 ,9.114405 ,19.191570 ,10.479530 ,20.159240 ,6.718696 ,11.523690 ,15.632310 ,17.773900 ,9.509281 ,17.194770 ,18.905060 ,17.192580 ,6.119118 ,13.876090 ,21.763630 ,5.991691 ,5.569171 ,8.007391 ,9.467658 ,12.766160 ,9.053754 ,6.200600 ,12.679990 ,20.450160 ,19.759140 ,10.361160 ,13.337520 ,7.076069 ,10.592340 ,8.214320 ,14.442760 ,8.007391 ,15.788430 ,12.835840 ,16.361280 ,19.842140 ,12.432850 ,17.867000 ,7.656282 ,13.605290 ,17.160450 ,13.574140 
34.04,16.441970 ,13.097250 ,14.406120 ,12.088650 ,11.100850 ,11.443880 ,7.650200 ,6.547566 ,9.125106 ,19.206590 ,10.459060 ,20.153740 ,6.664108 ,11.519240 ,15.638250 ,17.751880 ,9.516800 ,17.192130 ,18.878880 ,17.166240 ,6.091164 ,13.861690 ,21.742810 ,5.959242 ,5.613453 ,8.040873 ,9.478684 ,12.743010 ,9.053998 ,6.149174 ,12.659250 ,20.430280 ,19.755530 ,10.291980 ,13.345540 ,7.047881 ,10.556570 ,8.213211 ,14.435600 ,8.040873 ,15.774990 ,12.789290 ,16.371330 ,19.821220 ,12.418790 ,17.856450 ,7.650200 ,13.641670 ,17.141460 ,13.572530 
34.045,16.426230 ,13.091550 ,14.387030 ,12.108460 ,11.128130 ,11.465660 ,7.676644 ,6.541771 ,9.107676 ,19.220720 ,10.472290 ,20.192940 ,6.688639 ,11.490260 ,15.642410 ,17.760190 ,9.554938 ,17.200890 ,18.885540 ,17.136310 ,6.096535 ,13.858900 ,21.748320 ,5.982049 ,5.622362 ,8.031849 ,9.498144 ,12.708530 ,9.015455 ,6.139657 ,12.651400 ,20.439410 ,19.746720 ,10.266320 ,13.350470 ,7.046091 ,10.537770 ,8.229520 ,14.483390 ,8.031849 ,15.748880 ,12.785820 ,16.391320 ,19.830450 ,12.374600 ,17.892280 ,7.676644 ,13.659090 ,17.126460 ,13.588020 
34.05,16.435460 ,13.128180 ,14.385060 ,12.172780 ,11.188500 ,11.479770 ,7.712882 ,6.564517 ,9.112424 ,19.195320 ,10.512560 ,20.201310 ,6.724290 ,11.499280 ,15.628060 ,17.799430 ,9.570152 ,17.174020 ,18.912210 ,17.150010 ,6.106783 ,13.874110 ,21.784010 ,6.004543 ,5.591911 ,8.011197 ,9.481683 ,12.715590 ,9.021217 ,6.184547 ,12.665780 ,20.463980 ,19.746750 ,10.337720 ,13.349850 ,7.073517 ,10.571620 ,8.223629 ,14.476520 ,8.011197 ,15.766210 ,12.827710 ,16.407760 ,19.862320 ,12.377150 ,17.894040 ,7.712882 ,13.633250 ,17.134540 ,13.592860 
34.055,16.455840 ,13.150240 ,14.431340 ,12.159480 ,11.200870 ,11.466220 ,7.697016 ,6.560549 ,9.143126 ,19.186490 ,10.504940 ,20.167790 ,6.707162 ,11.535910 ,15.626440 ,17.814100 ,9.543313 ,17.180710 ,18.881000 ,17.172540 ,6.094642 ,13.879170 ,21.778140 ,5.973909 ,5.590150 ,8.038960 ,9.489990 ,12.748540 ,9.040189 ,6.192165 ,12.657950 ,20.465160 ,19.757540 ,10.340610 ,13.353410 ,7.079432 ,10.584700 ,8.196284 ,14.436170 ,8.038960 ,15.782600 ,12.838780 ,16.413540 ,19.873160 ,12.407820 ,17.890400 ,7.697016 ,13.638100 ,17.157110 ,13.596640 
34.06,16.456930 ,13.133840 ,14.438110 ,12.121850 ,11.170840 ,11.473160 ,7.655394 ,6.542698 ,9.137116 ,19.226530 ,10.477720 ,20.171410 ,6.699660 ,11.531010 ,15.621450 ,17.768100 ,9.525154 ,17.220900 ,18.859770 ,17.178610 ,6.094147 ,13.869060 ,21.743280 ,5.958075 ,5.592343 ,8.041804 ,9.528500 ,12.745050 ,9.030732 ,6.154624 ,12.638650 ,20.444320 ,19.766490 ,10.273360 ,13.349270 ,7.053121 ,10.562000 ,8.211486 ,14.464130 ,8.041804 ,15.772500 ,12.806300 ,16.414180 ,19.844050 ,12.406280 ,17.905420 ,7.655394 ,13.661540 ,17.166770 ,13.592230 
34.065,16.420410 ,13.130170 ,14.373070 ,12.126710 ,11.168090 ,11.479050 ,7.669065 ,6.543024 ,9.115252 ,19.238890 ,10.504530 ,20.199570 ,6.709911 ,11.508060 ,15.600190 ,17.736680 ,9.537547 ,17.189290 ,18.904890 ,17.175200 ,6.108836 ,13.865090 ,21.751240 ,5.977352 ,5.589918 ,8.003840 ,9.516637 ,12.709430 ,9.039212 ,6.137375 ,12.646070 ,20.439570 ,19.766820 ,10.285620 ,13.341050 ,7.037608 ,10.553980 ,8.250403 ,14.489340 ,8.003840 ,15.771880 ,12.785100 ,16.425580 ,19.822090 ,12.380040 ,17.888880 ,7.669065 ,13.651750 ,17.146970 ,13.574740 
34.07,16.386120 ,13.148900 ,14.353920 ,12.124440 ,11.192070 ,11.453490 ,7.717118 ,6.543918 ,9.138235 ,19.209380 ,10.533020 ,20.191930 ,6.685128 ,11.512040 ,15.612120 ,17.776030 ,9.548635 ,17.141920 ,18.909360 ,17.152720 ,6.102865 ,13.869080 ,21.775210 ,5.979461 ,5.617753 ,8.017386 ,9.490426 ,12.700790 ,9.052114 ,6.145762 ,12.651580 ,20.462120 ,19.766230 ,10.327880 ,13.347350 ,7.049312 ,10.560650 ,8.248056 ,14.448340 ,8.017386 ,15.768940 ,12.797410 ,16.444320 ,19.848570 ,12.358670 ,17.871770 ,7.717118 ,13.640740 ,17.127560 ,13.585180 
34.075,16.405970 ,13.152230 ,14.407450 ,12.125440 ,11.201120 ,11.460250 ,7.717708 ,6.541252 ,9.156940 ,19.216550 ,10.509180 ,20.179380 ,6.678855 ,11.516270 ,15.651070 ,17.824750 ,9.539513 ,17.184770 ,18.855360 ,17.135650 ,6.095272 ,13.873370 ,21.766850 ,5.980595 ,5.627519 ,8.045423 ,9.517894 ,12.725950 ,9.012718 ,6.158498 ,12.643400 ,20.480340 ,19.774850 ,10.305200 ,13.351500 ,7.065028 ,10.564100 ,8.227777 ,14.443930 ,8.045423 ,15.754150 ,12.819920 ,16.443620 ,19.886290 ,12.353880 ,17.912210 ,7.717708 ,13.647710 ,17.142520 ,13.616760 
34.08,16.441340 ,13.141670 ,14.423540 ,12.158840 ,11.197880 ,11.496930 ,7.683102 ,6.552287 ,9.137915 ,19.250380 ,10.495050 ,20.184870 ,6.713229 ,11.506900 ,15.641470 ,17.816310 ,9.527983 ,17.222990 ,18.858720 ,17.166940 ,6.103478 ,13.878050 ,21.756560 ,5.999279 ,5.578967 ,8.013550 ,9.535668 ,12.744600 ,8.985984 ,6.176733 ,12.657520 ,20.471720 ,19.785230 ,10.297650 ,13.334680 ,7.061670 ,10.577390 ,8.233570 ,14.485540 ,8.013550 ,15.769190 ,12.832620 ,16.423250 ,19.880670 ,12.377920 ,17.931280 ,7.683102 ,13.622640 ,17.170630 ,13.608370 
34.085,16.422980 ,13.134270 ,14.385440 ,12.143950 ,11.193120 ,11.480080 ,7.670079 ,6.550498 ,9.139662 ,19.247880 ,10.516210 ,20.171060 ,6.700484 ,11.511250 ,15.594840 ,17.786770 ,9.527971 ,17.177220 ,18.902110 ,17.197600 ,6.093108 ,13.867890 ,21.755220 ,5.982998 ,5.566819 ,7.998751 ,9.500949 ,12.734970 ,9.016000 ,6.169511 ,12.676420 ,20.453640 ,19.785760 ,10.315920 ,13.323880 ,7.039576 ,10.574670 ,8.239645 ,14.468710 ,7.998751 ,15.792310 ,12.818340 ,16.419670 ,19.850690 ,12.402250 ,17.884690 ,7.670079 ,13.595600 ,17.167300 ,13.573630 
34.09,16.383000 ,13.126730 ,14.360690 ,12.080360 ,11.190520 ,11.442110 ,7.676518 ,6.522878 ,9.163784 ,19.235880 ,10.522120 ,20.156720 ,6.654654 ,11.510310 ,15.588470 ,17.783250 ,9.543858 ,17.157100 ,18.896540 ,17.168970 ,6.074471 ,13.846790 ,21.738960 ,5.951624 ,5.618628 ,8.039491 ,9.495997 ,12.707930 ,9.015827 ,6.135116 ,12.666000 ,20.456100 ,19.781010 ,10.274280 ,13.338710 ,7.020495 ,10.529270 ,8.238970 ,14.438980 ,8.039491 ,15.767320 ,12.800500 ,16.440690 ,19.845860 ,12.375790 ,17.879680 ,7.676518 ,13.621880 ,17.146340 ,13.581200 
34.095,16.385310 ,13.133570 ,14.354670 ,12.092420 ,11.209980 ,11.467680 ,7.683070 ,6.523428 ,9.154100 ,19.241080 ,10.520800 ,20.180630 ,6.674874 ,11.486880 ,15.605830 ,17.801290 ,9.561569 ,17.194680 ,18.889460 ,17.132700 ,6.090243 ,13.846660 ,21.736280 ,5.981678 ,5.617215 ,8.032187 ,9.523553 ,12.695600 ,8.970556 ,6.143449 ,12.664620 ,20.480680 ,19.785600 ,10.255180 ,13.346260 ,7.034355 ,10.509890 ,8.258770 ,14.473140 ,8.032187 ,15.742580 ,12.823260 ,16.454230 ,19.869420 ,12.333400 ,17.930040 ,7.683070 ,13.640380 ,17.147660 ,13.608510 
34.1,16.414680 ,13.161810 ,14.359250 ,12.147760 ,11.237230 ,11.503290 ,7.682072 ,6.551859 ,9.141017 ,19.231710 ,10.534440 ,20.183390 ,6.708435 ,11.490320 ,15.604300 ,17.824170 ,9.548362 ,17.196780 ,18.912740 ,17.150870 ,6.107627 ,13.872280 ,21.762680 ,6.020342 ,5.560503 ,7.985955 ,9.515132 ,12.722290 ,8.973316 ,6.194151 ,12.694560 ,20.496150 ,19.801740 ,10.326610 ,13.336890 ,7.062315 ,10.547610 ,8.270925 ,14.481110 ,7.985955 ,15.780120 ,12.865680 ,16.448600 ,19.887520 ,12.347380 ,17.928550 ,7.682072 ,13.609690 ,17.167830 ,13.601210 
34.105,16.419900 ,13.165200 ,14.389580 ,12.114650 ,11.227670 ,11.488770 ,7.659660 ,6.546137 ,9.159496 ,19.225410 ,10.521970 ,20.145640 ,6.673225 ,11.517870 ,15.605120 ,17.823990 ,9.515606 ,17.184480 ,18.900510 ,17.173010 ,6.080448 ,13.882040 ,21.758260 ,5.995140 ,5.555547 ,7.999255 ,9.503561 ,12.754600 ,9.005637 ,6.191689 ,12.701490 ,20.480830 ,19.811670 ,10.340690 ,13.332500 ,7.056120 ,10.563420 ,8.256145 ,14.440060 ,7.999255 ,15.813840 ,12.857580 ,16.441440 ,19.875820 ,12.382990 ,17.890930 ,7.659660 ,13.603900 ,17.176270 ,13.581550 
34.11,16.398400 ,13.133720 ,14.389510 ,12.058560 ,11.205280 ,11.480710 ,7.633402 ,6.517741 ,9.158248 ,19.250110 ,10.499940 ,20.144350 ,6.650709 ,11.509280 ,15.612380 ,17.798810 ,9.516405 ,17.203230 ,18.885120 ,17.162450 ,6.057164 ,13.870080 ,21.727580 ,5.972108 ,5.589920 ,8.022050 ,9.526172 ,12.738380 ,8.989722 ,6.137708 ,12.683690 ,20.458680 ,19.803910 ,10.268630 ,13.333080 ,7.023903 ,10.525080 ,8.257782 ,14.455630 ,8.022050 ,15.793380 ,12.814310 ,16.447830 ,19.849950 ,12.368980 ,17.897840 ,7.633402 ,13.637870 ,17.166290 ,13.576960 
34.115,16.371760 ,13.131040 ,14.338070 ,12.085630 ,11.231660 ,11.494800 ,7.651856 ,6.524938 ,9.138135 ,19.249070 ,10.531220 ,20.181450 ,6.685399 ,11.480660 ,15.599180 ,17.796110 ,9.554382 ,17.186580 ,18.931630 ,17.151910 ,6.071430 ,13.870090 ,21.737800 ,6.001112 ,5.590451 ,7.993372 ,9.522916 ,12.700100 ,8.970223 ,6.126101 ,12.689580 ,20.467550 ,19.789370 ,10.282180 ,13.326540 ,7.018782 ,10.510980 ,8.277893 ,14.492010 ,7.993372 ,15.774260 ,12.815220 ,16.466310 ,19.848510 ,12.333270 ,17.911400 ,7.651856 ,13.637270 ,17.152330 ,13.573440 
34.12,16.363710 ,13.169480 ,14.328810 ,12.123120 ,11.275600 ,11.488040 ,7.683336 ,6.545485 ,9.153721 ,19.206980 ,10.569840 ,20.177890 ,6.696270 ,11.491450 ,15.595120 ,17.840430 ,9.566895 ,17.149100 ,18.952460 ,17.154690 ,6.082719 ,13.886360 ,21.768540 ,6.010988 ,5.583680 ,7.988593 ,9.497377 ,12.704980 ,8.985220 ,6.154376 ,12.704750 ,20.496480 ,19.788880 ,10.358440 ,13.322260 ,7.044493 ,10.534570 ,8.265724 ,14.456330 ,7.988593 ,15.785080 ,12.855540 ,16.482440 ,19.880460 ,12.331880 ,17.904470 ,7.683336 ,13.620140 ,17.154130 ,13.577280 
34.125,16.387990 ,13.186040 ,14.383930 ,12.110140 ,11.268110 ,11.489820 ,7.659637 ,6.542745 ,9.174218 ,19.205860 ,10.543930 ,20.154640 ,6.679392 ,11.508980 ,15.618190 ,17.858240 ,9.542115 ,17.188390 ,18.904020 ,17.159340 ,6.080012 ,13.897750 ,21.755770 ,5.991691 ,5.579452 ,8.013934 ,9.523456 ,12.739100 ,8.981580 ,6.156207 ,12.697660 ,20.504160 ,19.804940 ,10.348400 ,13.318360 ,7.054752 ,10.544030 ,8.245729 ,14.434210 ,8.013934 ,15.793360 ,12.872080 ,16.475730 ,19.899410 ,12.350960 ,17.923600 ,7.659637 ,13.632640 ,17.174830 ,13.592720 
34.13,16.406110 ,13.171550 ,14.393070 ,12.105880 ,11.230090 ,11.521230 ,7.615421 ,6.538718 ,9.149891 ,19.243310 ,10.517070 ,20.170490 ,6.690401 ,11.493720 ,15.617620 ,17.816780 ,9.529220 ,17.229360 ,18.900670 ,17.175750 ,6.088384 ,13.902060 ,21.733920 ,5.997854 ,5.546499 ,7.986255 ,9.552376 ,12.743730 ,8.967577 ,6.134178 ,12.702210 ,20.484840 ,19.819760 ,10.315630 ,13.300740 ,7.038702 ,10.544900 ,8.266293 ,14.479490 ,7.986255 ,15.806420 ,12.852730 ,16.454040 ,19.876670 ,12.364370 ,17.934430 ,7.615421 ,13.636620 ,17.181840 ,13.580400 
34.135,16.375500 ,13.166670 ,14.349120 ,12.102550 ,11.217370 ,11.512430 ,7.625435 ,6.538183 ,9.141116 ,19.238590 ,10.543800 ,20.184730 ,6.683236 ,11.481120 ,15.596020 ,17.791140 ,9.546996 ,17.177040 ,18.949070 ,17.187190 ,6.084670 ,13.900840 ,21.743240 ,6.001600 ,5.537084 ,7.960824 ,9.520718 ,12.717570 ,8.989458 ,6.117441 ,12.720990 ,20.474500 ,19.815800 ,10.342240 ,13.289600 ,7.019303 ,10.551800 ,8.286122 ,14.481980 ,7.960824 ,15.821340 ,12.831960 ,16.451400 ,19.853990 ,12.366110 ,17.896970 ,7.625435 ,13.618340 ,17.153750 ,13.555220 
34.14,16.344280 ,13.171650 ,14.354430 ,12.077860 ,11.229710 ,11.474350 ,7.661888 ,6.524838 ,9.171957 ,19.209880 ,10.561500 ,20.176270 ,6.650201 ,11.485160 ,15.613300 ,17.828000 ,9.571296 ,17.144960 ,18.939840 ,17.161960 ,6.060075 ,13.887640 ,21.743860 ,5.979305 ,5.579127 ,8.003625 ,9.500440 ,12.700460 ,8.985731 ,6.108078 ,12.713680 ,20.490330 ,19.800690 ,10.339710 ,13.300670 ,7.015949 ,10.547370 ,8.270493 ,14.444000 ,8.003625 ,15.800750 ,12.830620 ,16.468260 ,19.875650 ,12.348360 ,17.897010 ,7.661888 ,13.631680 ,17.123000 ,13.575490 
