time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
3.44,3.365585,3.203431,3.114543,3.962183,4.017124,3.879624,3.36855,3.820318,3.770305,3.450294,3.669663,3.563733,3.906733,3.135996,3.244158,3.261736,3.667476,3.39185,3.448969,4.344684,3.415693,3.391045,3.748001,3.291756,3.901203,3.346755,3.801451,3.431377,3.975901,3.430888,3.502093,3.650471,4.076207,3.125875,3.114952,4.121248,4.079181,3.827012,3.453728,3.346755,3.679336,3.34125,3.730941,2.876328,3.593046,3.196579,3.36855,3.152797,2.986467,3.001038
3.445,3.279575,3.129805,3.051741,3.885754,3.934288,3.807454,3.294184,3.744129,3.693295,3.37987,3.614493,3.494546,3.833117,3.078623,3.177881,3.207344,3.618428,3.323895,3.370216,4.288672,3.372207,3.325441,3.694501,3.213963,3.81696,3.283556,3.752384,3.363866,3.899108,3.37283,3.430658,3.597967,4.027687,3.066283,3.065676,4.074731,4.024034,3.766187,3.36746,3.283556,3.617269,3.270538,3.659479,2.810792,3.530249,3.146244,3.294184,3.088378,2.922843,2.95434
3.45,3.29761,3.134341,3.086126,3.900131,3.936499,3.795281,3.309868,3.748262,3.699189,3.408637,3.62888,3.491206,3.827381,3.073198,3.18567,3.212446,3.61474,3.330723,3.390115,4.31458,3.363089,3.341789,3.695265,3.213028,3.829929,3.294249,3.760394,3.393004,3.894208,3.394934,3.474785,3.596283,4.039004,3.059593,3.071433,4.076466,4.040175,3.774824,3.36019,3.294249,3.628073,3.268401,3.680077,2.821421,3.562259,3.162377,3.309868,3.09292,2.937424,2.964372
3.455,3.382838,3.2038,3.15664,3.971342,4.014637,3.874163,3.393281,3.834706,3.775795,3.484899,3.678889,3.563439,3.908296,3.121237,3.247783,3.255698,3.657866,3.393378,3.47322,4.381891,3.424705,3.417315,3.766022,3.303872,3.916747,3.366336,3.818017,3.471426,3.969952,3.454722,3.551477,3.664903,4.106188,3.117769,3.112838,4.127971,4.110158,3.834396,3.448577,3.366336,3.68481,3.340703,3.763436,2.899769,3.634834,3.230891,3.393281,3.157076,3.009896,3.019885
3.46,3.391132,3.225214,3.156322,3.984554,4.026742,3.899342,3.393972,3.854589,3.789894,3.480431,3.676049,3.598686,3.938074,3.153509,3.267989,3.266929,3.693712,3.421995,3.478375,4.381396,3.461688,3.435206,3.792549,3.333884,3.932467,3.376252,3.834751,3.477319,3.999018,3.454009,3.530402,3.697713,4.134918,3.156909,3.129496,4.156496,4.122747,3.845273,3.469284,3.376252,3.696977,3.357398,3.776126,2.909641,3.633584,3.24638,3.393972,3.167477,3.016329,3.029702
3.465,3.340683,3.168847,3.111083,3.946287,3.9758,3.834965,3.330795,3.794766,3.747793,3.438487,3.632295,3.550683,3.879646,3.122297,3.234042,3.236636,3.665143,3.386215,3.428541,4.340708,3.413107,3.392336,3.734341,3.266993,3.88063,3.322673,3.792423,3.417427,3.957591,3.413896,3.48417,3.651797,4.088738,3.125297,3.096898,4.121368,4.071022,3.804149,3.406847,3.322673,3.657233,3.299611,3.724066,2.846906,3.582116,3.190944,3.330795,3.1133,2.961532,2.98595
3.47,3.302799,3.099875,3.071856,3.907689,3.940755,3.790118,3.301784,3.755505,3.722331,3.416898,3.598919,3.489602,3.831056,3.060549,3.188877,3.192439,3.598015,3.325245,3.402523,4.316737,3.359773,3.352012,3.682981,3.21498,3.846311,3.286398,3.74923,3.368573,3.916883,3.384682,3.476711,3.599058,4.028359,3.061091,3.040929,4.065996,4.030895,3.767453,3.37177,3.286398,3.609756,3.258333,3.685596,2.806214,3.541274,3.144164,3.301784,3.06331,2.924717,2.944202
3.475,3.28494,3.08534,3.054215,3.88842,3.929385,3.798693,3.29799,3.756672,3.711236,3.395398,3.59201,3.484106,3.840008,3.04766,3.175721,3.174436,3.588379,3.307378,3.393832,4.305466,3.367449,3.336888,3.690083,3.226101,3.848781,3.285263,3.742767,3.372033,3.907447,3.374147,3.464461,3.592875,4.022402,3.044409,3.025987,4.060928,4.03285,3.761671,3.376716,3.285263,3.595158,3.25948,3.677629,2.803276,3.526494,3.149907,3.29799,3.048549,2.919292,2.932727
3.48,3.322722,3.144693,3.094561,3.92538,3.961836,3.829624,3.317689,3.791123,3.732875,3.418211,3.624827,3.540507,3.889375,3.107267,3.229179,3.218076,3.658813,3.367452,3.420892,4.333298,3.406124,3.372838,3.730885,3.276831,3.896137,3.317811,3.777283,3.430855,3.941084,3.407122,3.479448,3.630357,4.078177,3.104307,3.082957,4.118474,4.074744,3.802929,3.409912,3.317811,3.641141,3.288191,3.712806,2.833563,3.568993,3.19712,3.317689,3.085301,2.948637,2.968253
3.485,3.397972,3.211968,3.161395,3.991757,4.034898,3.87337,3.377752,3.853543,3.797306,3.492919,3.670401,3.602098,3.945685,3.163296,3.30013,3.27661,3.713184,3.430537,3.486375,4.395617,3.440791,3.441964,3.775104,3.335894,3.961285,3.36881,3.82258,3.486,3.999982,3.463538,3.541451,3.680633,4.132674,3.168533,3.137041,4.174942,4.12621,3.85991,3.473702,3.36881,3.69677,3.331133,3.774194,2.895998,3.638611,3.248371,3.377752,3.151299,3.004587,3.02843
3.49,3.387177,3.201339,3.151867,3.983241,4.039715,3.878361,3.392213,3.865004,3.810144,3.492382,3.660014,3.595036,3.944773,3.148622,3.291979,3.267572,3.695647,3.410143,3.48873,4.39619,3.453298,3.450637,3.78578,3.336683,3.950316,3.366864,3.824149,3.460625,4.001406,3.457129,3.543269,3.689236,4.121978,3.155801,3.115014,4.171867,4.123808,3.853684,3.481422,3.366864,3.679517,3.331408,3.772675,2.912208,3.632354,3.251176,3.392213,3.160269,3.01129,3.037341
3.495,3.304622,3.143826,3.092522,3.916144,3.96125,3.816923,3.326085,3.799252,3.746455,3.411427,3.613249,3.537305,3.881253,3.102912,3.230352,3.220405,3.660776,3.354818,3.417867,4.332714,3.424237,3.393122,3.750552,3.268173,3.87989,3.308801,3.787948,3.402021,3.937692,3.402012,3.485811,3.641045,4.07101,3.100093,3.066078,4.132621,4.075654,3.796992,3.39987,3.308801,3.625309,3.276582,3.707788,2.850629,3.569843,3.207128,3.326085,3.102469,2.958111,2.985473
3.5,3.309211,3.140624,3.099826,3.913641,3.945749,3.793104,3.305266,3.777852,3.732339,3.405581,3.616952,3.527954,3.863052,3.09939,3.225075,3.224371,3.660475,3.361177,3.407994,4.325927,3.394598,3.381238,3.735634,3.24546,3.885215,3.301811,3.785187,3.417318,3.923323,3.404046,3.502872,3.614074,4.060932,3.096812,3.06597,4.122283,4.074115,3.791117,3.370487,3.301811,3.631597,3.263375,3.698906,2.822258,3.572941,3.189613,3.305266,3.084254,2.950058,2.964267
3.505,3.376428,3.18009,3.137349,3.958242,4.006026,3.849173,3.352823,3.830916,3.782554,3.460939,3.652763,3.57276,3.91496,3.126953,3.261126,3.259416,3.676122,3.400504,3.458179,4.370298,3.41057,3.420398,3.770142,3.298118,3.950562,3.351276,3.817797,3.465442,3.973916,3.44319,3.552996,3.644627,4.092409,3.140024,3.08654,4.144414,4.11671,3.829749,3.432935,3.351276,3.670766,3.309805,3.744029,2.861064,3.617145,3.211479,3.352823,3.123545,2.993618,2.995051
3.51,3.362852,3.179676,3.11893,3.949068,4.008379,3.868537,3.350241,3.838271,3.780204,3.449435,3.646961,3.583742,3.926278,3.134979,3.255712,3.2599,3.679711,3.401475,3.45011,4.367688,3.43134,3.420103,3.785945,3.310374,3.948814,3.354368,3.8227,3.449735,3.98065,3.433562,3.519338,3.666653,4.102937,3.154862,3.082776,4.15356,4.117353,3.82934,3.442791,3.354368,3.666208,3.315918,3.73972,2.867584,3.608273,3.213685,3.350241,3.133342,2.992669,3.010405
3.515,3.308839,3.1458,3.096039,3.915733,3.961584,3.815747,3.310151,3.792364,3.73986,3.415759,3.622103,3.549112,3.875991,3.115895,3.225798,3.240013,3.662595,3.378256,3.414198,4.345011,3.412104,3.396081,3.758154,3.263207,3.904734,3.316837,3.801145,3.410168,3.937026,3.409139,3.484153,3.64894,4.084169,3.129407,3.067442,4.13434,4.08556,3.80169,3.384139,3.316837,3.640238,3.275266,3.709021,2.837889,3.585879,3.19598,3.310151,3.109747,2.960257,3.000374
3.52,3.319424,3.142142,3.12231,3.927806,3.968126,3.805156,3.331576,3.799195,3.756053,3.442252,3.62966,3.544716,3.867523,3.104334,3.227172,3.238772,3.642963,3.376011,3.440173,4.365562,3.404135,3.415987,3.756171,3.264625,3.918916,3.324423,3.804806,3.424388,3.935864,3.428707,3.531987,3.648809,4.084582,3.117143,3.062085,4.121593,4.096016,3.807785,3.384386,3.324423,3.643807,3.280419,3.732523,2.855931,3.609176,3.209688,3.331576,3.116749,2.97603,3.006205
3.525,3.345774,3.163534,3.136694,3.945745,3.99513,3.845236,3.361652,3.835568,3.786741,3.457237,3.638824,3.577272,3.906474,3.118572,3.242101,3.244755,3.650555,3.392615,3.467697,4.378464,3.430295,3.441259,3.784837,3.308227,3.953349,3.352683,3.822039,3.453391,3.967692,3.445328,3.557071,3.674448,4.108491,3.141262,3.067019,4.132464,4.127831,3.825216,3.422632,3.352683,3.657957,3.31476,3.76405,2.886969,3.623677,3.231833,3.361652,3.132239,3.002271,3.010474
3.53,3.33742,3.165669,3.115541,3.934628,3.98437,3.842252,3.331309,3.82049,3.771485,3.430564,3.623942,3.587157,3.911186,3.134344,3.243153,3.24412,3.670166,3.403183,3.441496,4.355209,3.426668,3.425686,3.776358,3.303061,3.944934,3.342204,3.813123,3.441923,3.96946,3.430317,3.516785,3.672471,4.115362,3.171142,3.074927,4.139911,4.122642,3.81845,3.408484,3.342204,3.659405,3.304431,3.748835,2.865972,3.601694,3.213061,3.331309,3.115066,2.981934,2.990051
3.535,3.325193,3.133546,3.096286,3.915402,3.967248,3.806559,3.302618,3.787263,3.75119,3.424829,3.605187,3.556183,3.880065,3.112427,3.228945,3.232164,3.645587,3.382077,3.415505,4.342843,3.380928,3.398785,3.734261,3.262403,3.919757,3.315965,3.785053,3.404318,3.94738,3.416169,3.496089,3.641118,4.088375,3.163034,3.05903,4.118102,4.093462,3.799507,3.379051,3.315965,3.645992,3.269676,3.723661,2.837229,3.58092,3.175501,3.302618,3.089457,2.951172,2.967814
3.54,3.301611,3.09402,3.078896,3.891299,3.953279,3.796599,3.306557,3.780222,3.741036,3.42137,3.589662,3.51824,3.863085,3.068945,3.200466,3.206182,3.596624,3.336565,3.405675,4.340268,3.361159,3.379346,3.718048,3.245347,3.89884,3.302506,3.767303,3.373393,3.925162,3.403134,3.491153,3.621898,4.058836,3.123009,3.020415,4.091739,4.073612,3.779732,3.375773,3.302506,3.618806,3.255523,3.712106,2.839312,3.56346,3.166179,3.306557,3.075875,2.941046,2.956282
3.545,3.285318,3.106868,3.086363,3.890458,3.944963,3.80986,3.315095,3.792253,3.733527,3.407003,3.595969,3.524203,3.880796,3.077405,3.201708,3.208718,3.615386,3.338743,3.40442,4.340935,3.390967,3.383198,3.746545,3.262626,3.899197,3.309875,3.782706,3.389933,3.922256,3.40171,3.482105,3.638314,4.078347,3.121542,3.030262,4.112698,4.081792,3.784721,3.381652,3.309875,3.623698,3.267502,3.722599,2.857443,3.569362,3.200221,3.315095,3.086615,2.951121,2.964109
3.55,3.351311,3.18891,3.160044,3.959576,4.00014,3.849864,3.359813,3.844995,3.781258,3.458995,3.64776,3.591025,3.941082,3.149271,3.273653,3.272119,3.698628,3.417209,3.458486,4.390313,3.435535,3.444508,3.802852,3.320271,3.962426,3.361972,3.835744,3.46851,3.976102,3.451893,3.533031,3.691235,4.147486,3.189681,3.105972,4.180788,4.132059,3.842749,3.429337,3.361972,3.692394,3.317232,3.786613,2.909096,3.63978,3.26448,3.359813,3.146513,3.004899,3.011312
3.555,3.43113,3.249681,3.217737,4.027149,4.076986,3.904716,3.421411,3.912017,3.856151,3.530601,3.688608,3.648383,3.999483,3.195874,3.335998,3.324642,3.741889,3.471822,3.524757,4.446146,3.466356,3.509766,3.84788,3.378857,4.026929,3.418633,3.877166,3.517894,4.044663,3.500982,3.594518,3.741393,4.190911,3.243547,3.14972,4.226639,4.176304,3.894719,3.503314,3.418633,3.742764,3.373609,3.847636,2.968847,3.697745,3.304935,3.421411,3.208237,3.064899,3.055744
3.56,3.382458,3.205792,3.160936,3.98528,4.043733,3.886971,3.390141,3.886366,3.833672,3.484795,3.652098,3.611518,3.966354,3.157089,3.293832,3.291593,3.705796,3.423289,3.486158,4.408481,3.449764,3.476767,3.825723,3.340683,3.979124,3.388687,3.847795,3.45826,4.020242,3.460309,3.544203,3.720525,4.150056,3.205183,3.104184,4.200162,4.138034,3.858759,3.477103,3.388687,3.697395,3.35183,3.802561,2.938794,3.643829,3.265546,3.390141,3.180548,3.038046,3.022145
3.565,3.288084,3.130209,3.084364,3.90766,3.95021,3.803956,3.305463,3.79755,3.750206,3.396148,3.601346,3.533223,3.878163,3.093419,3.221737,3.236843,3.657054,3.354001,3.405181,4.338921,3.391049,3.400036,3.761251,3.243757,3.892516,3.318883,3.7894,3.384573,3.940041,3.39764,3.471253,3.652041,4.08271,3.136215,3.048976,4.147587,4.068045,3.794625,3.374726,3.318883,3.636269,3.283937,3.719274,2.852537,3.566764,3.19773,3.305463,3.109135,2.969197,2.95349
3.57,3.308375,3.135023,3.103416,3.918876,3.954175,3.795537,3.31519,3.797271,3.752131,3.4165,3.62002,3.533888,3.873473,3.084942,3.230606,3.247046,3.651311,3.359832,3.424193,4.355889,3.368811,3.405674,3.754045,3.240423,3.91387,3.333268,3.789198,3.4096,3.938682,3.418106,3.510116,3.638114,4.080579,3.13493,3.053627,4.142913,4.076759,3.805296,3.370948,3.333268,3.653188,3.291068,3.733923,2.850244,3.585118,3.199898,3.31519,3.113892,2.980804,2.949535
3.575,3.382966,3.200506,3.156994,3.977614,4.025532,3.876581,3.389681,3.875711,3.815443,3.481505,3.667826,3.606493,3.951444,3.130209,3.288447,3.294845,3.690328,3.414975,3.49532,4.415762,3.420045,3.469237,3.814999,3.32433,3.993504,3.405026,3.837916,3.473928,4.005464,3.473832,3.569638,3.69662,4.137114,3.196111,3.093753,4.192105,4.140699,3.863099,3.456242,3.405026,3.709543,3.36021,3.805794,2.920867,3.641857,3.259154,3.389681,3.179543,3.048317,3.002052
3.58,3.390729,3.232667,3.165581,3.994118,4.039635,3.903664,3.402639,3.895765,3.825807,3.482781,3.678342,3.641637,3.979899,3.164508,3.314873,3.315978,3.730177,3.448049,3.504205,4.428446,3.460214,3.49608,3.844008,3.349525,4.005879,3.421156,3.859397,3.476737,4.026418,3.486512,3.553666,3.73679,4.172304,3.239954,3.12195,4.230614,4.15923,3.885373,3.472846,3.421156,3.73481,3.377596,3.823131,2.944581,3.653176,3.286066,3.402639,3.2087,3.066382,3.033708
3.585,3.367764,3.20957,3.160116,3.980365,4.013047,3.856596,3.379808,3.860249,3.805911,3.470331,3.665984,3.613381,3.939171,3.144977,3.305208,3.303255,3.716308,3.437215,3.484287,4.418912,3.439302,3.490822,3.814974,3.306113,3.975975,3.392325,3.843166,3.439273,3.995847,3.482449,3.54467,3.720453,4.153971,3.226461,3.112877,4.215687,4.136574,3.873422,3.42814,3.392325,3.727068,3.346412,3.804942,2.924485,3.646091,3.269093,3.379808,3.194499,3.047205,3.029061
3.59,3.354197,3.170001,3.150417,3.959874,3.994979,3.830559,3.375264,3.841378,3.801011,3.466603,3.650703,3.577086,3.909909,3.095926,3.276683,3.271769,3.66198,3.400154,3.475536,4.410271,3.413277,3.478031,3.788075,3.281303,3.961726,3.376882,3.824082,3.411483,3.971095,3.47882,3.563584,3.689495,4.116594,3.183531,3.069836,4.175839,4.123107,3.854344,3.410617,3.376882,3.70269,3.33217,3.793439,2.913667,3.633016,3.247725,3.375264,3.170066,3.036209,3.004814
3.595,3.336802,3.156167,3.128248,3.938146,3.975449,3.833274,3.356003,3.829352,3.783925,3.436782,3.63721,3.568826,3.913414,3.079263,3.255395,3.249594,3.647821,3.38396,3.45159,4.386438,3.415128,3.454431,3.783087,3.280046,3.955927,3.371379,3.816608,3.401412,3.962862,3.460628,3.542611,3.67405,4.105964,3.170693,3.047529,4.163818,4.120527,3.838771,3.404713,3.371379,3.689268,3.330187,3.77904,2.897439,3.608012,3.232717,3.356003,3.145438,3.02076,2.975513
3.6,3.352474,3.177246,3.136059,3.948821,3.980833,3.833413,3.338678,3.820442,3.776103,3.434518,3.647278,3.585275,3.929641,3.104415,3.275362,3.26618,3.681005,3.41175,3.441338,4.386487,3.416816,3.449789,3.779805,3.283209,3.970302,3.377652,3.822081,3.409585,3.975839,3.458437,3.52481,3.676864,4.123984,3.200822,3.075825,4.182999,4.124883,3.84861,3.403875,3.377652,3.713668,3.328374,3.780923,2.886021,3.612706,3.227429,3.338678,3.144435,3.011862,2.973154
3.605,3.39266,3.193641,3.164596,3.978334,4.018923,3.846303,3.365733,3.840862,3.805974,3.480087,3.669204,3.599569,3.952058,3.115005,3.304875,3.291254,3.686249,3.428349,3.466145,4.423699,3.418083,3.472162,3.781169,3.300512,4.000366,3.400548,3.832623,3.414603,4.002405,3.477522,3.549675,3.692537,4.133989,3.216749,3.095858,4.194763,4.134057,3.872347,3.43894,3.400548,3.737885,3.338801,3.807575,2.912911,3.640943,3.238433,3.365733,3.170387,3.028505,2.998758
3.61,3.374892,3.179684,3.154709,3.968902,4.016709,3.855197,3.382831,3.850577,3.81187,3.479979,3.666037,3.588865,3.956034,3.094669,3.291466,3.279586,3.663585,3.401686,3.464698,4.431427,3.436554,3.47295,3.786631,3.304226,3.989033,3.401804,3.830409,3.394222,3.997026,3.468806,3.544904,3.701134,4.122617,3.186736,3.077264,4.18936,4.125814,3.868646,3.453753,3.401804,3.71988,3.339388,3.808962,2.934161,3.632961,3.249914,3.382831,3.179912,3.033799,3.007209
3.615,3.342999,3.184277,3.148803,3.958149,3.987832,3.841975,3.371126,3.836991,3.792313,3.451369,3.667614,3.585051,3.949181,3.097175,3.281695,3.271948,3.681757,3.399384,3.446738,4.418456,3.458084,3.465023,3.790542,3.29195,3.968032,3.390509,3.830983,3.398769,3.978977,3.455194,3.528178,3.701747,4.127076,3.170216,3.083934,4.196265,4.117137,3.86515,3.429517,3.390509,3.714033,3.332687,3.800754,2.928389,3.625166,3.262128,3.371126,3.179371,3.027602,3.000142
3.62,3.39847,3.238638,3.200137,4.005539,4.023655,3.862328,3.399939,3.867483,3.830228,3.494621,3.708263,3.630487,3.984496,3.137916,3.327394,3.309937,3.731489,3.452201,3.484758,4.451483,3.477206,3.501829,3.811347,3.323309,4.013863,3.42445,3.85942,3.459412,4.017277,3.490482,3.579459,3.721021,4.162405,3.207634,3.131511,4.220451,4.149949,3.906182,3.458019,3.42445,3.760959,3.366294,3.842219,2.951939,3.671694,3.289815,3.399939,3.215789,3.059762,3.016008
3.625,3.449095,3.265612,3.216758,4.034153,4.065757,3.905306,3.429918,3.908375,3.876474,3.534037,3.724889,3.666323,4.026091,3.154523,3.353613,3.329893,3.741744,3.472214,3.512778,4.476362,3.490014,3.523929,3.826726,3.361544,4.050489,3.457791,3.876133,3.482855,4.063837,3.509793,3.607836,3.735608,4.172541,3.233636,3.14196,4.223111,4.175475,3.929529,3.509441,3.457791,3.780985,3.400294,3.867876,2.974578,3.68741,3.293202,3.429918,3.242894,3.087525,3.021948
3.63,3.388601,3.215515,3.148626,3.979129,4.011179,3.873798,3.374874,3.862441,3.829499,3.474959,3.680137,3.621765,3.987651,3.115986,3.303668,3.288165,3.707008,3.419981,3.449247,4.427332,3.466939,3.466815,3.788524,3.310363,3.986391,3.412258,3.841182,3.416334,4.026358,3.457659,3.533009,3.697065,4.125405,3.196436,3.10031,4.184216,4.131567,3.884119,3.463339,3.412258,3.732921,3.358853,3.806555,2.921208,3.622221,3.241128,3.374874,3.200006,3.042987,2.97878
3.635,3.329857,3.164219,3.109135,3.931268,3.946749,3.802539,3.319189,3.794862,3.76727,3.428236,3.650808,3.558475,3.92232,3.069725,3.256364,3.250698,3.669715,3.373986,3.39532,4.39093,3.422085,3.413449,3.737697,3.235894,3.92291,3.35768,3.804371,3.367465,3.965273,3.422223,3.491189,3.643123,4.077349,3.147649,3.072683,4.140231,4.083232,3.843975,3.385181,3.35768,3.699455,3.30358,3.753136,2.863666,3.585031,3.199411,3.319189,3.154398,2.998218,2.942502
3.64,3.375973,3.192167,3.159256,3.967001,3.984095,3.823218,3.368189,3.831283,3.800554,3.480774,3.684463,3.578065,3.950714,3.075547,3.281071,3.27294,3.669075,3.395247,3.443659,4.439531,3.435809,3.449296,3.763963,3.270104,3.966207,3.393377,3.831158,3.416188,3.989225,3.46641,3.560301,3.657849,4.095567,3.160815,3.090627,4.146732,4.117008,3.875258,3.418771,3.393377,3.733443,3.336874,3.800649,2.906673,3.637169,3.238752,3.368189,3.18762,3.042149,2.974045
3.645,3.437743,3.261666,3.213103,4.02529,4.051544,3.900571,3.435811,3.910252,3.85861,3.531037,3.726562,3.648947,4.032914,3.13001,3.332053,3.318022,3.716038,3.452153,3.505653,4.494694,3.506483,3.512278,3.835438,3.354101,4.035311,3.458275,3.887335,3.48194,4.05692,3.515308,3.612217,3.722684,4.156941,3.223657,3.129867,4.199471,4.181931,3.927194,3.496695,3.458275,3.786723,3.404916,3.870063,2.979637,3.692242,3.304223,3.435811,3.250156,3.108687,3.029702
3.65,3.448167,3.290368,3.224183,4.046492,4.064954,3.909742,3.434105,3.920811,3.862765,3.527674,3.734826,3.673586,4.054073,3.16989,3.353815,3.340107,3.757068,3.487224,3.508482,4.502883,3.53602,3.530257,3.851684,3.36247,4.045572,3.465106,3.905006,3.483447,4.079238,3.519249,3.599066,3.752298,4.186148,3.266788,3.15679,4.231606,4.194445,3.942261,3.499924,3.465106,3.812953,3.413424,3.881285,2.98678,3.700405,3.31462,3.434105,3.268329,3.117775,3.05097
3.655,3.431154,3.248246,3.205619,4.027399,4.040767,3.860815,3.406415,3.884198,3.8415,3.513978,3.71391,3.631525,4.011435,3.138396,3.329153,3.320894,3.718479,3.460264,3.484068,4.491863,3.497036,3.508249,3.80473,3.312087,4.016431,3.430895,3.875959,3.432904,4.052718,3.501365,3.589472,3.722095,4.147413,3.238237,3.130236,4.196299,4.161811,3.918322,3.463644,3.430895,3.793452,3.376807,3.85321,2.955445,3.677352,3.276509,3.406415,3.240133,3.08972,3.03106
3.66,3.387602,3.180903,3.158556,3.978355,3.997122,3.828805,3.382477,3.850518,3.808199,3.478147,3.680259,3.575514,3.970368,3.07317,3.272096,3.272118,3.642487,3.396236,3.448101,4.465599,3.461803,3.463998,3.759653,3.271688,3.976376,3.395887,3.837041,3.378466,4.010633,3.469863,3.572474,3.677049,4.088747,3.17092,3.067299,4.138974,4.12902,3.878329,3.437259,3.395887,3.743263,3.34382,3.812209,2.924099,3.629686,3.238214,3.382477,3.192023,3.056513,2.9883
3.665,3.35937,3.169892,3.132686,3.95511,3.967421,3.823634,3.362395,3.83379,3.775121,3.441244,3.675557,3.566118,3.967846,3.064835,3.250782,3.252951,3.639111,3.3866,3.423008,4.446689,3.465848,3.436288,3.750381,3.262875,3.961758,3.384191,3.827883,3.371941,3.990177,3.450755,3.544572,3.664822,4.084143,3.156725,3.059017,4.133414,4.125155,3.870803,3.421908,3.384191,3.73252,3.334345,3.791673,2.904818,3.606599,3.233663,3.362395,3.166888,3.038197,2.967949
